wikipedia_movie_id,movie_name,movie_release_date,bechdel_rating
17146070,"Mr. Wong, Detective",1938,1
415881,Beau travail,1999,3
3521389,Quel maledetto treno blindato,1978,0
2420966,Tenacious D in the Pick of Destiny,2006,0
11635629,Strange Cargo,1940,0
2222699,Rush Hour 3,2007,1
4087825,American Outlaws,2001,1
294998,Home Alone 2: Lost in New York,1992,3
4086317,Razorback,1984,1
736266,Short Circuit,1986,3
3499995,All of Me,1984,2
21037,Meet The Feebles,1989,3
518928,Secret Window,2004,1
878974,Kronos,1957,0
161882,Cat Ballou,1965,3
2885119,Playtime,1967,3
1850265,Nothing Sacred,1937,0
15103329,Over Her Dead Body,2008,3
168929,Billy Elliot,2000,3
394536,Infernal Affairs,2002,1
1335380,Exodus,1960,3
1122030,Midnight Run,1988,2
4485641,Police Academy 4: Citizens on Patrol,1987,1
6653265,Delta Force 2: The Colombian Connection,1990,1
4207567,Nancy Drew,2007,3
1480754,My Dinner With Andre,1981,0
35119673,Superman vs. The Elite,2012,2
842974,Our Man Flint,1966,2
2194915,Clash by Night,1952,3
172534,Cobra,1986,1
2554585,Arthur and the Invisibles,2006,0
217800,Women in Love,1969,3
25400635,Little White Lies,2010,3
45224,Animal Crackers,1930,3
10799167,Jump Tomorrow,2001,3
9210380,Felidae,1994,1
5191706,Be Kind Rewind,2008,1
837494,Boiler Room,2000,1
9089380,La cage aux folles,1978,2
367085,Atlantis: The Lost Empire,2001,1
99545,This Is Spinal Tap,1984,1
3520927,Zenon: The Zequel,2001,3
213472,Aliens,1986,3
407628,Superman IV: The Quest for Peace,1987,3
18436536,2012,2009,1
1380361,View from the Top,2003,3
748923,Kids Return,1996,3
588698,And Now for Something Completely Different,1971,1
2081791,Scooby-Doo on Zombie Island,1998,3
30891735,Life Is a Bed of Roses,1983,3
962502,55 Days at Peking,1963,1
73401,City Lights,1931,3
286544,Deep Impact,1998,3
33474657,Act of Valor,2012,0
1475272,Bad Boy Bubby,1993,1
12591488,Torment,1944,0
933060,One Hour Photo,2002,1
289253,Grease 2,1982,3
98503,Alfie,1966,1
10686800,Late Autumn,1960,3
203841,Starship Troopers,1997,3
15365850,Green Zone,2010,0
73473,Footlight Parade,1933,3
3536397,Ali: Fear Eats the Soul,1974,3
497081,La Haine,1995,0
22892307,Elektra Luxx,2010,3
397310,Dogville,2003,3
213275,Back to the Future Part III,1990,1
31527015,Black Butterflies,2011,3
76638,Within Our Gates,1920,3
4102452,Devdas,2002,3
3654148,Touchez pas au grisbi,1954,1
255049,I Know What You Did Last Summer,1997,3
1458772,Muppets From Space,1999,3
12576807,Futurama: The Beast with a Billion Backs,2008,2
236691,Cabaret,1972,3
1641890,Walk the Line,2005,3
695435,Higher Learning,1995,3
24813968,Delta Force 3: The Killing Game,1991,0
5283093,From Beyond,1986,3
335298,Toy Story 2,1999,1
27116963,Hobo with a Shotgun,2011,0
25896358,Happythankyoumoreplease,2010,1
473212,Alice,1990,3
754810,Children of Paradise,1945,2
1330220,RoboCop 2,1990,1
2191717,Stuck in the Suburbs,2004,3
26724532,Three Secrets,1950,3
33375298,Cocktail,2012,3
4592959,All Quiet on the Western Front,1930,0
8368715,Johnny Got His Gun,1971,1
3874380,Dragnet,1987,3
1230304,Monkey Business,1931,1
2008863,Flightplan,2005,3
574210,My Life Without Me,2003,3
3301903,Undercover Blues,1993,1
7920068,Fracture,2007,1
910628,Bob Roberts,1992,1
682257,Set It Off,1996,3
537024,Eternal Sunshine of the Spotless Mind,2004,2
15272880,Little Caesar,1931,1
14411595,Crossing Over,2009,3
11059900,Sliver,1993,3
683486,Little Big Man,1970,1
365070,Ginger Snaps,2000,3
583407,Return to Oz,1985,3
27375956,World Gone Wild,1988,3
1705391,Naked,1993,3
6788669,A Big Hand for the Little Lady,1966,1
24841555,Once Upon a Warrior,2011,3
673682,Angel Heart,1987,1
817996,Liquid Sky,1982,3
1183043,Kagemusha,1980,0
2711882,Bhaji on the Beach,1993,3
3486717,Bug,2006,3
5930667,Crank,2006,0
563861,Dog Soldiers,2002,0
2322506,Fantastic Planet,1973,0
2638660,Monkeybone,2001,3
16749885,Surviving Evil,2009,3
179825,Top Gun,1986,2
558336,Garden State,2004,3
1372551,London To Brighton,2006,3
11037366,Whisper,2007,2
349941,Being John Malkovich,1999,3
30860835,Over the Hedge,2006,3
390867,UHF,1989,1
1959464,Enron: The Smartest Guys in the Room,2005,1
4459184,Scooby-Doo and the Ghoul School,1988,3
1528430,Beavis and Butt-Head Do America,1996,1
29728734,Apollo 18,2011,0
2742724,Ladies in Lavender,2004,3
33857489,Frenemies,2012,1
24191870,Eyewitness,1956,3
34443947,A Royal Affair,2012,3
4851257,Kingdom of the Spiders,1977,3
61494,Naughty Marietta,1935,3
2565385,Flamingo Road,1949,3
27939556,Sleeping Beauty,2011,3
7984798,Step Brothers,2008,1
1345521,High Plains Drifter,1973,1
3303413,Awake,2007,3
28075240,A Dangerous Method,2011,3
364250,Cowboy Bebop: The Movie,2001,3
13901,Heathers,1988,3
19861657,Get Him To The Greek,2010,1
4673170,Barbie as the Princess and the Pauper,2004,3
25506,Raging Bull,1980,1
1285796,Quest for Camelot,1998,3
5989305,Breathless,1983,0
9753495,Black Girl,1966,3
4726,Batman,1989,1
2729504,Nighthawks,1981,0
2953325,Snow cake,2006,3
12601849,Taking Off,1971,3
311765,Batman: Mask of the Phantasm,1993,0
4267117,Kidulthood,2006,3
168602,Flashdance,1983,3
2073069,In Her Shoes,2005,3
26836627,Vamps,2012,3
3581722,Balto III: Wings of Change,2004,3
7329519,West Bank Story,2005,1
4220745,Alley Cats Strike,2000,3
7329566,Black Widow,1987,3
1107070,Police Academy 2: Their First Assignment,1985,1
30740974,Once upon a time in Anatolia,2011,1
1083768,Mindhunters,2004,1
3151378,Summer Stock,1950,3
19777337,Welcome to the Rileys,2010,3
2651186,Kontroll,2003,0
542094,Cabin Fever,2002,3
3755901,Another Gay Movie,2006,3
28014365,Scooby-Doo! Camp Scare,2010,3
2436406,48 Hrs.,1982,2
22835471,Tsar,2009,1
3276167,Capote,2005,3
10556722,Astro Boy,2009,3
4544208,Health,1980,3
2376744,Sympathy for Mr. Vengeance,2002,3
2350185,Teknolust,2002,3
5920611,Magic Mike,2012,3
1228941,Manhattan Murder Mystery,1993,3
179064,Human Nature,2001,3
1953197,Get a Clue,2002,3
3834588,Chopping Mall,1986,3
483745,Real Genius,1985,1
171623,Training Day,2001,1
20122638,Frankie and Alice,2010,3
917363,Love and Death,1975,3
1306698,Island in the Sun,1957,3
1352995,Johnny Guitar,1954,2
2676497,Flesh and the Devil,1926,1
543517,Fear and Desire,1953,0
17062866,Times and Winds,2006,3
25624870,Denizen,2010,1
1046470,Ocean's Twelve,2004,2
12234690,Deathstalker,1983,1
2632500,Single White Female,1992,3
342556,They Live,1988,0
307158,Bugsy Malone,1976,3
954902,Crossing Delancey,1988,3
1616817,Supergirl,1984,3
33918476,Liberal Arts,2012,1
594257,Walkabout,1971,1
10353968,Miss Pettigrew Lives for a Day,2008,3
769066,Alice in Wonderland,1951,3
7514063,P2,2007,3
28204743,Potiche,2010,3
1632580,Stepmom,1998,3
5985595,5 Centimeters Per Second,2007,1
13734892,G.I. Joe: The Rise of Cobra,2009,1
2223425,Cleopatra Jones,1973,3
9441132,Outlaw,2007,1
15147321,Reprise,2006,1
25519059,Arrietty,2010,3
62095,Four Daughters,1938,3
21318106,Shirley Valentine,1989,3
133574,Unforgiven,1992,3
398934,10 Things I Hate About You,1999,3
652539,Rush Hour 2,2001,3
74962,Modern Times,1936,0
27587240,Le coup du berger,1956,3
28194808,Black Venus,2010,3
2080169,Never Been Kissed,1999,3
921865,Beyond the Valley of the Dolls,1970,3
2707684,Supernova,2000,3
4306621,Elephants Dream,2006,0
1065214,Amadeus,1984,3
16428005,Pollyanna,1920,3
875305,Spider,2002,2
2692160,Divine Secrets of the Ya-Ya Sisterhood,2002,3
21254702,I can do bad all by myself,2009,1
1721255,Village of the Damned,1995,3
3746858,Requiem,2006,3
68130,Badlands,1973,0
3815899,Dementia 13,1963,3
159171,City of Angels,1998,3
2864621,Click,2006,3
2465336,Half Light,2006,3
26007941,Valhalla Rising,2009,0
1960065,A Good Woman,2004,3
961796,House of Wax,1953,3
637256,Waterworld,1995,2
17002077,Halloweentown,1998,3
1556078,Snake Eyes,1998,1
911882,How to Marry a Millionaire,1953,3
10071292,Along Came A Spider,2001,3
12292280,Mr. Nobody,2009,1
9112052,Babes in Arms,1939,3
18764957,Night at the Museum: Battle of the Smithsonian,2009,1
26737055,Sorceress,1982,3
2952485,Avanti!,1972,3
1001142,Repulsion,1965,3
528464,Ed Wood,1994,3
1594408,Turbo: A Power Rangers Movie,1997,3
180993,"Now, Voyager",1942,3
461364,Cold Mountain,2003,3
3216798,Night of the Living Dead 3D,2006,3
45242,Reds,1981,3
23380332,Nanny McPhee and the Big Bang,2010,3
1602624,Peking Opera Blues,1986,3
883489,Mona Lisa Smile,2003,3
21382951,Love Takes Wing,2009,3
3909180,Control,2007,2
104984,Rocky IV,1985,2
1022566,G-Force,2009,1
1487312,Chain Reaction,1996,1
12940547,9,2009,0
32573143,Barbie: Princess Charm School,2011,3
44122,American Beauty,1999,3
1086550,Deep Blue Sea,1999,1
556241,Robin Hood: Men in Tights,1993,3
3344145,Rebecca of Sunnybrook Farm,1917,3
873029,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,3
2238387,Rhinestone,1984,3
13670373,Terminator Salvation,2009,2
23980112,Priest,2011,1
945029,Analyze This,1999,1
33446,Waterloo,1970,0
5848001,Gypsy 83,2001,3
27652539,Cedar Rapids,2011,1
14899108,Splice,2009,3
320401,Barton Fink,1991,1
9857629,Angel,1984,3
27656617,Haywire,2011,0
1930290,Barbarella,1968,3
3803362,Blood Bath,1966,2
2569219,Cover Girl,1944,3
1769515,Frankie and Johnny,1991,1
2091800,Dracula: Prince of Darkness,1966,1
915315,Rugrats Go Wild,2003,3
17409304,Swimmers,2005,3
14878446,Wee Willie Winkie,1937,3
305909,Zoolander,2001,3
14142753,Sunshine Cleaning,2008,3
4118248,Brother Bear 2,2006,3
155790,An Extremely Goofy Movie,2000,1
4538840,Hard Candy,2005,3
77865,Battleship Potemkin,1925,0
16426208,My Best Girl,1927,3
449790,Better Than Chocolate,1999,3
3585867,Bring It On: All or Nothing,2006,3
2371682,Any Which Way You Can,1980,1
34059175,12 Dates of Christmas,2011,3
962010,Meet the Fockers,2004,3
261107,Strangers on a Train,1951,2
6902699,Pennies from Heaven,1981,1
7018098,Wanda,1970,3
935847,Urban Legend,1998,3
99031,Butch Cassidy and the Sundance Kid,1969,1
17070479,I Come with the Rain,2009,0
76349,Shock Corridor,1963,0
2813558,They,2002,3
5652838,Fletch Lives,1989,1
25842111,iCarly: iGo to Japan,2008,3
3488543,Ladybugs,1992,3
2098803,Songcatcher,2000,3
28688024,Secret Places,1984,3
1643035,Valiant,2005,1
35767941,Jackie,2012,3
16839388,Cars 2,2011,2
210860,Super Mario Bros.,1993,3
15968935,Hoodwinked Too! Hood vs. Evil,2011,3
6446053,Dr. No,1962,1
6446071,From Russia with Love,1963,3
31734473,Cosmopolis,2012,1
699208,National Treasure,2004,2
657797,I Still Know What You Did Last Summer,1998,3
23966679,Summer Wars,2009,3
1592832,Umrao Jaan,1981,3
21675573,Postcards from the Edge,1990,3
242528,Frances,1982,3
6607195,Autumn in New York,2000,1
22747077,Malibu Spring Break,2003,3
489800,Rush Hour,1998,1
20344625,Tomie: Replay,2000,3
692682,A Walk on the Moon,1999,3
22216,"O Brother, Where Art Thou?",2000,0
1575869,Cube Zero,2004,3
693163,Head,1968,0
29082911,Undertow,2009,3
525314,Shrek 2,2004,3
7564146,Black Sheep,2006,1
488484,Pitch Black,2000,3
5878044,Picnic at Hanging Rock,1975,3
2969963,Stay,2005,1
680398,Beverly Hills Cop,1984,0
29719885,Ill Manors,2012,3
4328223,Safe Men,1998,0
3222171,Alvin and the Chipmunks Meet the Wolfman,2000,3
25447258,Frozen,2010,1
34425225,American Mary,2012,3
100274,Hudson Hawk,1991,3
724258,Mission: Impossible,1996,1
31700529,Game Change,2012,3
13024213,Fire Down Below,1957,0
10286355,Primary Colors,1998,3
256713,Dancer in the Dark,2000,3
74577,Rear Window,1954,3
17079759,Tales From The Crapper,2004,3
443718,Days of Heaven,1978,3
22342877,Cold Comfort Farm,1995,3
4932099,A New Leaf,1971,3
5631382,"Lust, Caution",2007,3
31499768,Footnote,2011,2
7591721,Igor,2008,2
97740,Darling,1965,3
1110047,October Sky,1999,1
77460,Boxing Helena,1993,1
1362608,Material Girls,2006,3
3287436,Coraline,2009,3
4492505,Come and See,1985,0
972940,Millennium,1989,3
31769881,From Up on Poppy Hill,2011,3
1045457,Finding Neverland,2004,3
1212256,Homeward Bound: The Incredible Journey,1993,1
2707482,Die Supernasen,1983,1
242539,An Officer and a Gentleman,1982,3
1975933,Ugetsu,1953,2
23270459,Inception,2010,3
1399119,Assault on Precinct 13,1976,3
360138,24 Hour Party People,2002,1
3009141,When a Stranger Calls,2006,3
2993903,Support Your Local Sheriff!,1969,1
1129847,Daredevil,2003,0
2983983,Paradise Now,2005,1
4451435,From Hell,2001,3
28671081,Kids in America,2005,3
18448029,Surrogates,2009,1
458573,Pi,1998,2
26178276,Faster,2010,0
1430058,My Name Is Joe,1998,3
781219,Teaching Mrs. Tingle,1999,3
16885650,Show Boat,1951,3
695227,Lethal Weapon 2,1989,3
633052,Inglourious Basterds,2009,3
18717177,Shrek,2001,1
23810915,Up in the Air,2009,2
9835,Escape from New York,1981,0
382387,Gremlins,1984,1
18964723,Stella Maris,1918,3
1811784,Where the Boys Are,1960,2
27602542,Superman/Batman: Apocalypse,2010,3
657764,Uncle Buck,1989,3
689549,Music of the Heart,1999,3
89541,A Better Tomorrow,1986,0
6017841,Starchaser: The Legend of Orin,1985,1
4333107,Make Way for Tomorrow,1937,3
1430049,"Distant Voices, Still Lives",1988,3
2572851,Beowulf,2007,3
405152,Confidentially Yours,1983,2
2569417,Color of Night,1994,3
976512,Shock Treatment,1981,3
557036,La Dolce Vita,1960,2
12544749,Butterfly Kiss,1995,3
22933412,Grown Ups,2010,3
2314090,Italian for Beginners,2000,3
3283236,Hercules,1983,3
19992131,After.Life,2009,1
225459,Lady Sings the Blues,1972,3
972970,Waiting To Exhale,1995,2
76371,Sweet Smell of Success,1957,1
5327757,Poultrygeist: Night of the Chicken Dead,2006,1
997939,Kindergarten Cop,1990,3
1244822,Owning Mahowny,2003,1
8548898,Music and Lyrics,2007,3
231486,Sweet Home Alabama,2002,3
20469278,Drag Me to Hell,2009,3
871658,Drop Dead Gorgeous,1999,3
5672353,Lone Wolf and Cub: Baby Cart in Peril,1972,0
9310559,Ten,2002,3
17016725,Gran Torino,2008,2
2352397,Running with Scissors,2006,3
1519350,Not Another Teen Movie,2001,3
30296552,Another Earth,2011,3
25631018,I Married an Angel,1942,3
6241436,Picture Perfect,1997,3
21859894,Lovely to Look at,1952,3
492158,Home on the Range,2004,3
2331371,Doc Hollywood,1991,1
5055826,Mysterious Island,1961,0
4525379,Kika,1993,3
20978682,Coco Chanel,2008,3
25060389,Keep Your Powder Dry,1945,3
97732,Tom Jones,1963,3
5968326,Michael Clayton,2007,2
23416844,Detective,1985,1
20117565,Indian Summer,1993,3
2257358,Great Expectations,1946,2
27658356,Come Dance with Me!,1959,3
2979644,Charlotte Gray,2001,3
27810619,Too Big to Fail,2011,1
1231877,Patch Adams,1998,3
18702162,A Study in Scarlet,1933,3
19202878,Saraswathi Sabatham,1966,2
3319694,Leap of Faith,1992,2
1157124,Bridget Jones: The Edge of Reason,2004,3
507679,Fantasia 2000,1999,1
1341089,Swades,2004,3
714358,Quadrophenia,1979,1
73412,North By Northwest,1959,1
93559,Cruel Intentions,1999,3
4532642,Walking and Talking,1996,3
2763180,Fun with Dick and Jane,2005,3
5207131,Homeward Bound II: Lost in San Francisco,1996,1
15248353,My Brilliant Career,1979,3
2209172,Overboard,1987,3
22547614,Never Let Me Go,2010,3
5222578,A Ring of Endless Light,2002,3
583932,A View to a Kill,1985,1
23123952,Drop Dead Fred,1991,3
62122,Stagecoach,1939,3
205013,Ghostbusters,1984,2
29831417,Diary of a Country Priest,1951,1
24309122,Year of the Carnivore,2009,3
573912,Searching for Bobby Fischer,1993,0
15051827,Barbie and the Rockers: Out of This World,1987,3
6021748,Tropical Malady,2004,0
8994,Das Boot,1981,0
2810604,Gold Diggers of 1933,1933,3
222534,Fierce Creatures,1997,1
5929445,Swamp Thing,1982,2
647756,Dragon: The Bruce Lee Story,1993,3
675574,Rat Race,2001,3
113549,Scream,1996,3
2071077,Christine,1983,1
5565908,When the Clouds Roll by,1919,3
3188242,Cause for Alarm!,1951,3
1643298,Anand,1971,2
12733257,Spitfire,1934,3
10193,Enter the Dragon,1973,1
29561419,Journey 2: The Mysterious Island,2012,1
4306224,Devil in a Blue Dress,1995,1
964721,Windtalkers,2002,0
5529883,A Guide to Recognizing Your Saints,2006,1
228519,Voices of a Distant Star,2003,0
30332612,Dabangg 2,2012,1
14305173,Beggars of Life,1928,0
1621292,Mighty Joe Young,1949,0
26865950,13 Assassins,2010,1
27265721,Monte Carlo,2011,3
748895,Sonatine,1993,0
817516,Tommy Boy,1995,3
5733558,Wild Hogs,2007,1
20672258,New Moon,2009,3
21292344,Black and White,1999,3
25129766,Dark Shadows,2012,3
1499348,Happy Feet,2006,3
74966,Morocco,1930,1
10825132,Changeling,2008,3
880056,Scary Movie 3,2003,3
2308701,Apocalypto,2006,3
26707166,Boy,2010,1
7694669,Saw IV,2007,3
19755481,Wait Until Dark,1967,3
1224344,Topper,1937,2
171588,Sweet and Lowdown,1999,1
213015,Ragtime,1981,2
1394579,Basic,2003,3
4122840,Urban Legends: Bloody Mary,2005,3
93760,Showgirls,1995,3
68485,Jurassic Park,1993,3
5866831,Prince of Persia: The Sands of Time,2010,0
101899,Deliverance,1972,1
2274938,Friday the 13th Part 2,1981,2
985064,Viva Las Vegas,1964,0
33183721,Big Miracle,2012,3
17901688,Madagascar,2005,0
183061,Earth Girls Are Easy,1988,2
24630747,Predators,2010,0
2150615,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,3
30818824,Lawless,2012,1
63504,Touch of Evil,1958,1
31499647,House of Tolerance,2011,3
365025,Silent Movie,1976,1
2372920,Riding in Cars with Boys,2001,3
1985184,Baran,2001,0
451817,Taxi,2004,3
535971,Bloodsport,1988,1
654530,Legends of the Fall,1994,3
1256990,Candyman,1992,3
6920292,Watching the Detectives,2007,1
234537,Equilibrium,2002,1
6551171,Howard The Duck,1986,3
3509663,Mystery Train,1989,3
442675,High Anxiety,1977,1
3070954,D2: The Mighty Ducks,1994,1
788543,New York Minute,2004,3
22712364,London Boulevard,2010,1
18918743,Make Mine Mink,1960,3
900231,Team America: World Police,2004,2
5258501,Dien Bien Phu,1992,0
1274324,Spanglish,2004,3
1223684,Veer-Zaara,2004,3
39311,JFK,1991,3
698242,Red Dragon,2002,1
570279,Godzilla Raids Again,1955,2
7124067,Vampyres,1974,3
33063797,Revenge: A Love Story,2010,1
36814246,Eraserhead,1977,0
26949434,Skyline,2010,3
2246413,Ghost Rider,2007,0
1192675,Odd Man Out,1947,2
407288,2 Fast 2 Furious,2003,1
29609480,Ice Age: Continental Drift,2012,2
3060410,Duck Season,2004,1
15886019,Walk on the Wild Side,1962,3
10811554,Dolores Claiborne,1995,3
1599839,In Good Company,2004,1
31572779,Gantz,2010,1
25298252,Gypsy,1993,3
28085067,Fast Five,2011,3
15826853,Banana Joe,1982,0
11361026,Gunslinger,1956,3
33720652,Goon,2011,0
1307241,Sphere,1998,1
28370864,30 Minutes or Less,2011,1
352455,City Slickers,1991,3
2430462,No Escape,1994,0
9617369,Journey to the Center of the Earth,2008,1
1799076,Pecker,1998,3
460052,Mystic River,2003,3
2480188,C.R.A.Z.Y.,2005,3
982480,John Carter,2012,3
11242,Final Fantasy: The Spirits Within,2001,1
168597,Big,1988,1
4134701,"Objective, Burma!",1945,0
15837630,Madea Goes to Jail,2009,0
5291313,A Tale of Springtime,1990,3
4420919,Motorama,1991,1
27485441,Killer Elite,2011,0
4836350,A Man for All Seasons,1966,1
26218953,My Last Five Girlfriends,2009,3
1439951,Swing Kids,1993,1
5456819,Disturbia,2007,3
18640429,Never Back Down,2008,2
5925279,Orphans of the Storm,1921,3
26224556,True Grit,2010,3
1763834,Guadalcanal Diary,1943,0
693325,Dave,1993,3
649482,Jeremiah Johnson,1972,1
19076629,A Wednesday,2008,1
25357930,Sherlock Holmes,2009,1
32897944,4:44 Last Day on Earth,2011,0
28577481,Daydream Nation,2010,3
3032361,"You, Me and Dupree",2006,1
27345835,Chongqing Blues,2010,1
21379138,Elvira Madigan,1967,0
2180118,True Crime,1995,3
11921473,XXY,2007,3
27888241,Hop,2011,2
10487,Evil Dead II,1987,3
24228775,Biutiful,2010,1
3119257,Doomsday,2008,3
161897,Cool Hand Luke,1967,1
28150124,50/50,2011,2
31908,Until the End of the World,1991,3
26911870,Red State,2011,3
31249953,Black Gold,2011,0
246963,Wild at Heart,1990,2
12758034,Hannah Montana: The Movie,2009,2
28027063,Abduction,2011,1
12823099,Annie,1982,3
10050056,Death at a Funeral,2007,3
891829,Celebrity,1998,3
1037237,Bad Boys II,2003,1
142327,Groundhog Day,1993,2
3252860,Sunshine,2007,1
344978,Swingers,1996,2
28814788,Beginners,2010,1
30873996,Toy Soldiers,1991,0
41528,Forrest Gump,1994,1
3130366,Blame It on Rio,1984,3
54999,Forbidden Planet,1956,0
2812718,Saving Face,2004,3
77223,Dial M for Murder,1954,0
1189804,Presumed Innocent,1990,1
982243,Watership Down,1978,1
201534,Chicago,2002,3
3185702,Starcrash,1978,3
163456,Last Tango in Paris,1972,3
2798805,3 Women,1977,3
2069237,Girlfight,2000,3
9990987,Beaufort,2007,0
3427182,Jumper,2008,1
11659396,Up,2009,1
15257713,Killshot,2008,1
28327465,I Saw the Devil,2010,1
317873,Xanadu,1980,3
3273263,Return to Paradise,1998,2
16066384,Sparrow,2008,0
1573600,Family Plot,1976,3
3759313,Day of the Dead,2008,3
3344455,Anne of Green Gables,1934,3
435566,I Shot Andy Warhol,1996,3
23710393,Battle: Los Angeles,2011,1
2209027,Betty Blue,1986,2
10541514,High Heels and Low Lifes,2001,3
6845157,Starship Troopers 3: Marauder,2008,3
2014023,Daughters of the Dust,1991,3
2643692,Lord of War,2005,2
12698154,Mina Tannenbaum,1994,3
1039414,Cecil B. Demented,2000,3
905530,Pickup on South Street,1953,3
5670753,Lone Wolf and Cub: Sword of Vengeance,1972,0
4333681,A Bucket of Blood,1959,2
1397876,Spawn,1997,3
28945420,Dolphin Tale,2011,2
13679495,Barbie as the Island Princess,2007,3
24043964,Mid-August Lunch,2008,3
7533357,Freaky Friday,1976,3
7274998,Buffet froid,1979,0
16794053,Quarantine,2008,3
5524740,Osmosis Jones,2001,3
142476,Gosford Park,2001,3
31306385,Rock of Ages,2012,3
885824,Scrooged,1988,3
160047,High Fidelity,2000,2
25053516,Hannah Free,2009,3
17181033,Mr. Wong in Chinatown,1939,1
35581515,Beasts of the Southern Wild,2012,3
2010889,HouseSitter,1992,1
474556,Le divorce,2003,3
1659954,A Clockwork Orange,1971,1
26107567,Just Go with It,2011,3
26319447,Animal Kingdom,2010,1
1339188,Popeye,1980,3
2328364,Friday the 13th: A New Beginning,1985,3
54173,Pulp Fiction,1994,3
3534336,La moustache,2005,2
9307052,Bhool Bhulaiyaa,2007,1
24469993,Ladies of Leisure,1930,3
677920,200 Cigarettes,1999,3
19267703,Emmanuelle,1974,3
735291,Dr. Dolittle 2,2001,3
11275640,Flower Drum Song,1961,2
25594421,Made In Dagenham,2010,3
2332911,I.Q.,1994,0
570227,Godzilla vs. Gigan,1972,1
826409,Collateral,2004,1
74011,High Noon,1952,2
670445,Love Me Tender,1956,2
73428,Do the Right Thing,1989,2
300910,Sexy Beast,2000,2
26538458,Jucy,2010,3
171628,I Am Sam,2001,3
30131498,Everything Must Go,2010,1
453236,Fast Times at Ridgemont High,1982,2
886560,No Way Out,1987,1
16358705,Bye Bye Birdie,1963,3
1673949,Gilda,1946,0
4066047,Hollywoodland,2006,2
165379,Wild River,1960,3
4837038,How Green Was My Valley,1941,3
558882,Sonic the Hedgehog: The Movie,1996,0
2004939,Glory Road,2006,3
33496154,Kiss Me,2011,3
101907,A Touch of Class,1973,2
471544,Blade,1998,1
1396988,Jezebel,1938,2
22637915,Wall Street: Money Never Sleeps,2010,3
31509012,Hara-Kiri: Death of a Samurai,2011,0
468353,Thirteen,2003,3
1581868,Joseph: King of Dreams,2000,3
92684,Anatomy of a Murder,1959,1
5729,Chariots of Fire,1981,1
7195808,Lola,1961,2
1653423,Sliding Doors,1998,3
1475745,Marion Bridge,2002,3
958920,Tall Tale,1995,1
1328186,Female Trouble,1974,3
24355231,Red Dawn,2012,1
88075,Shakespeare in Love,1998,3
559847,Con Air,1997,2
3112909,Fantastic Mr. Fox,2009,1
1305939,Uptown Girls,2003,3
146077,Empire of the Sun,1987,1
524813,Broken Arrow,1996,0
1591226,Phantom of the Paradise,1974,0
171026,Cape Fear,1991,3
6043815,Police Academy 6: City Under Siege,1989,1
1128661,Tears of the Sun,2003,3
14461347,Made of Honor,2008,2
183358,SLC Punk!,1998,1
6640990,Attila,1954,2
2651130,Evita,1996,3
12790367,Vexille,2007,3
326446,El Mariachi,1992,0
2066293,Born Yesterday,1950,3
963021,Flirting,1991,2
255198,Notorious,1946,2
766887,Bring It On,2000,3
11223,Four Weddings and a Funeral,1994,3
24731562,Children of the Corn,2009,1
23396344,Blood: The Last Vampire,2009,3
846311,Armed and Dangerous,1986,1
4550151,Katie Tippel,1975,3
155303,Heavy Metal,1981,1
1210303,Constantine,2005,1
898561,Antwone Fisher,2002,1
8428660,Offside,2006,3
1167483,Stigmata,1999,3
2271177,Resident Evil: Extinction,2007,3
1823554,Star Wars: Revelations,2005,3
1430396,Corpse Bride,2005,3
3625394,Brave Story,2006,1
2685258,Our Hospitality,1923,0
7223973,Fried Green Tomatoes,1991,3
477099,50 First Dates,2004,2
2249951,Deadly Friend,1986,2
30431590,John Dies at the End,2012,1
20777420,District 9,2009,1
568780,Jersey Girl,2004,2
20320460,Black Dynamite,2009,2
10554740,Carmen Jones,1954,3
2386766,Under the Cherry Moon,1986,3
22180695,Fair Game,2010,3
2654186,Zodiac,2007,1
2688309,Poseidon,2006,2
924835,Airheads,1994,1
12001,Terror of Mechagodzilla,1975,1
12000,Godzilla vs. Biollante,1989,3
12009929,Two-Minute Warning,1976,1
11998,Godzilla vs. Megalon,1973,0
30261876,Detachment,2011,3
277006,Star Trek: The Motion Picture,1979,1
1853570,Mesa of Lost Women,1953,1
35587809,Ruby Sparks,2012,3
1840775,White Oleander,2002,3
5703641,Wild America,1997,2
11925733,Command Decision,1948,0
105872,Clueless,1995,3
22740984,Enter the Void,2009,1
35625846,Travelling Salesman,2012,0
20889979,Cutlass,2007,3
3999301,Phenomena,1985,3
22662100,Non ci resta che piangere,1984,1
24518077,Cargo,2009,3
6584608,Lady in White,1988,1
2101749,Steel,1997,2
11942501,Tropic Thunder,2008,0
13562181,Tex,1982,2
106335,Ordinary People,1980,2
854942,Freeway,1996,3
13610284,Ten Inch Hero,2007,3
23487440,Alien,1979,3
171939,Small Soldiers,1998,1
15749099,Dark Harbor,1998,1
18951054,Apocalypse Now,1979,0
76617,Vertigo,1958,1
28039318,Night Catches Us,2010,3
12706080,Along Came Jones,1945,0
27891311,Moneyball,2011,1
12230323,Wild Child,2008,3
1045986,Cop Land,1997,0
44501,Cast Away,2000,2
988136,Wimbledon,2004,3
673613,Bad Boys,1995,1
20898157,Dear John,2010,0
