wikipedia_movie_id,imdb_movie_id,movie_name,movie_release_date,averageRating,numVotes
19820692,tt0218563,The Little Mermaid,1968,7.6,590.0
250571,tt0067023,Duel,1971,7.6,80359.0
22713372,tt0493451,The Skeptic,2009,5.6,4548.0
2664825,tt0033760,Invisible Ghost,1941,5.2,2690.0
27391398,tt0050112,All Mine to Give,1957,7.2,1594.0
8815105,tt0025610,Our Daily Bread,1934,7.0,2229.0
2249171,tt0441761,Free Zone,2005,5.7,3032.0
27506395,tt0057530,A Stitch in Time,1963,6.9,1302.0
3970458,tt1862079,Safety Not Guaranteed,2012,6.9,131946.0
27439127,tt0055091,The Little Shepherd of Kingdom Come,1961,6.0,127.0
13005847,tt0329216,I Witness,2003,5.7,1615.0
6773693,tt0056110,It's Only Money,1962,6.3,1086.0
10294220,tt0021549,Whoopee!,1930,6.4,1225.0
22245180,tt0078886,Boardwalk,1979,6.2,204.0
28076129,tt0045307,"Wait Till the Sun Shines, Nellie",1952,7.1,336.0
27947236,tt0085816,"The Pendulum, the Pit and Hope",1983,7.6,1062.0
33064132,tt1695401,The Incident,2011,5.7,8.0
26181579,tt0017899,For the Term of his Natural Life,1927,5.9,139.0
13539674,tt0038406,Centennial Summer,1946,6.0,433.0
22075672,tt0050486,"Sand, Love and Salt",1957,6.5,55.0
11270245,tt0285958,Pyaar Ishq Aur Mohabbat,2001,4.2,696.0
1615727,tt0052893,Hiroshima Mon Amour,1959,7.8,36814.0
27191040,tt2122340,Ferrari Ki Sawaari,2012,6.4,6002.0
12254047,tt0232515,Ranganayaki,1981,8.2,172.0
240369,tt0079826,The Rose,1979,6.9,9414.0
34361583,tt2215285,Madea's Witness Protection,2012,5.0,11495.0
8554522,tt0107566,Mi Vida Loca,1993,6.5,2478.0
26738833,tt0033323,All-American Co-Ed,1941,4.9,424.0
10301701,tt0255665,The Wrestlers,2000,7.0,203.0
18934864,tt0023486,Skyscraper Souls,1932,7.2,993.0
13795064,tt0800361,S&Man,2006,5.6,1114.0
3095001,tt0161100,The Wood,1999,7.0,10422.0
74904,tt0025410,Little Miss Marker,1934,6.9,1409.0
18663925,tt0041091,Adam and Eve,1949,5.7,27.0
8949714,tt0756729,Year of the Dog,2007,6.0,6636.0
35280351,tt2266600,Hemlock society,2012,7.5,3588.0
21047005,tt0157786,Paris Vice Squad,1951,6.8,47.0
3303622,tt0113041,Father of the Bride Part II,1995,6.1,42347.0
2363899,tt0108187,Son of the Pink Panther,1993,3.9,6058.0
240370,tt0081414,Resurrection,1980,7.1,3485.0
16134497,tt0059713,Shocking Pink,1965,6.0,289.0
4229342,tt0339921,The Work and the Story,2003,5.3,112.0
240371,tt0081375,Private Benjamin,1980,6.2,29153.0
74862,tt0036098,Lassie Come Home,1943,7.1,6038.0
3099586,tt0069278,Skyjacked,1972,5.7,2437.0
13614303,tt0899216,Mirush,2007,6.9,704.0
22178122,tt0040869,That Lady in Ermine,1948,5.8,938.0
605198,tt0102494,My Own Private Idaho,1991,7.0,63134.0
1266043,tt0340163,Hostage,2005,6.5,114098.0
5003734,tt0113752,The Man Who Wouldn't Die,1994,5.4,444.0
22801259,tt0047320,The Outcast,1954,6.4,453.0
24227817,tt0781511,Su-ki-da,2005,7.0,1217.0
16048756,tt1217251,Kamen Rider Den-O & Kiva: Climax Deka,2008,6.7,139.0
74908,tt0040550,Louisiana Story,1948,6.5,2221.0
24798863,tt0060444,Gaban,1966,6.6,75.0
17532991,tt0109307,Blue Tiger,1994,5.4,884.0
29119837,tt0436165,Chaukat Raja,1991,7.9,256.0
1769325,tt0046921,Doctor in the House,1954,6.6,1656.0
3177256,tt0022251,Pardon Us,1931,6.8,2886.0
2093425,tt0087507,Johnny Dangerously,1984,6.5,16683.0
26183012,tt0313802,Green Light,2002,3.2,594.0
12615952,tt0364120,Wild Side,2004,6.4,1141.0
26764879,tt0023478,Sinister Hands,1932,5.1,221.0
181340,tt0037885,Love Letters,1945,7.0,1847.0
25515877,tt0043739,Leva på 'Hoppet',1951,4.8,33.0
7301722,tt0056308,Only Two Can Play,1962,6.6,1439.0
4074374,tt0039822,The Silence of the Sea,1949,7.6,5801.0
72317,tt0046876,Creature from the Black Lagoon,1954,6.9,35363.0
26197968,tt0063338,Negatives,1968,5.8,162.0
390436,tt0338094,The Haunted Mansion,2003,5.2,58005.0
25470408,tt0810797,The Boy on the Galloping Horse,2006,6.3,43.0
587265,tt0235198,Audition,1999,7.1,91638.0
1036025,tt0385004,House of Flying Daggers,2004,7.5,117016.0
1987126,tt0818909,Knightquest,2001,7.2,43.0
24730123,tt0107340,Kosh ba kosh,1993,6.6,174.0
15127637,tt0028315,Stowaway,1936,7.1,1509.0
30270338,tt1710396,Joyful Noise,2012,5.7,8923.0
9461535,tt0087414,The Hit,1984,7.0,9767.0
30863163,tt0449565,"I Do, They Don't",2005,5.4,529.0
35249151,tt0142681,Nanak Naam Jahaz Hai,1969,8.5,89.0
9731211,tt0210033,Express: Aisle to Glory,1998,8.3,99.0
20951853,tt0154139,Les Amants du pont Saint-Jean,1947,7.0,45.0
25516274,tt0113382,If Someone Had Known,1995,6.1,547.0
997174,tt0249478,Domestic Disturbance,2001,5.6,29034.0
5972799,tt0338249,Merci Docteur Rey,2002,6.1,591.0
9024923,tt0035565,Winning Your Wings,1942,6.3,393.0
2341972,tt0094078,Surrender,1987,5.4,1212.0
28177876,tt0100132,Memories of Murder,1990,4.7,143.0
33493993,tt0091048,A Fighting Choice,1986,6.9,87.0
3239974,tt0053768,Dinosaurus!,1960,4.9,1739.0
4357962,tt0289181,Failan,2001,7.5,6306.0
10539751,tt0094146,Fighting Madam,1987,6.5,640.0
23801784,tt0092239,The Worst Witch,1986,6.8,3212.0
23674766,tt0801335,Coma Girl: The State of Grace,2005,8.2,49.0
9760696,tt0210843,"El Mismo Amor, la Misma Lluvia",1999,7.2,3668.0
28147804,tt1745863,Urumi,2011,7.1,2323.0
32136475,tt0021798,Devotion,1931,6.2,282.0
32909635,tt0065078,"Technology, Phooey",1969,6.2,57.0
15641711,tt0059424,La Mandragola,1965,6.4,327.0
4558294,tt0080455,The Blues Brothers,1980,7.9,217875.0
33496541,tt2036416,You Are the Apple of My Eye,2011,7.5,11779.0
13924095,tt0015809,The Fighting Dude,1925,6.3,14.0
24035889,tt0037985,The Phantom of 42nd Street,1945,5.2,421.0
33268830,tt0111415,This Can't Be Love,1994,6.2,441.0
3785335,tt0181315,Subspecies 4: Bloodstorm,1998,5.1,1571.0
4334307,tt0044320,Abbott and Costello Meet Captain Kidd,1952,5.7,2342.0
24336727,tt0495111,The Forest,2009,4.9,155.0
5388037,tt0265709,Scenes Of The Crime,2001,5.7,2075.0
13353622,tt0045066,Three Girls from Rome,1952,6.8,292.0
5892419,tt0104240,Fathers & Sons,1992,4.9,907.0
9044882,tt0811094,Survival,2006,3.5,234.0
76036,tt0052100,Pull My Daisy,1959,6.4,828.0
219270,tt0068270,Between Time and Timbuktu,1972,7.1,209.0
33139448,tt1984177,White: The Melody of the Curse,2011,5.8,1742.0
9522039,tt0867404,Prajapathi,2006,3.9,319.0
29305837,tt0039784,The Root of All Evil,1947,6.7,213.0
24163043,tt0061756,Heißer Sommer,1968,6.0,329.0
26023197,tt0100312,Tora-san Takes a Vacation,1990,6.8,87.0
2274585,tt0112744,The Crossing Guard,1995,6.3,14680.0
156641,tt0046359,Stalag 17,1953,7.9,59453.0
19175234,tt0090156,Thirteen at Dinner,1985,6.2,2749.0
5326720,tt0307919,The Actors,2003,5.9,1983.0
217765,tt0063141,Isadora,1968,6.9,2678.0
1700544,tt0086494,Two of a Kind,1983,4.7,4730.0
36353295,tt0086954,"Bertoldo, Bertoldino e Cacasenno",1984,6.5,510.0
20904653,tt0378633,Raadha Aur Seeta,1979,6.3,18.0
10608687,tt0022125,Marius,1931,7.8,2652.0
24334645,tt1194263,Get Low,2009,7.0,24156.0
30330044,tt0081168,Return of the Sentimental Swordsman,1981,6.6,215.0
23212131,tt1494619,Amanecer,2009,8.2,40.0
32142525,tt0017687,The Blood Ship,1927,6.8,16.0
4717651,tt0351238,Distant Lights,2003,7.6,2119.0
1973848,tt0079221,Gol Maal,1979,8.5,20361.0
18515623,tt0045670,Dangerous When Wet,1953,6.2,1194.0
27200389,tt0054296,Seven Ways from Sundown,1960,6.8,1329.0
3787617,tt0286635,Fulltime Killer,2001,6.8,6825.0
3086340,tt0361668,Gozu,2003,6.9,12917.0
14454173,tt0032371,Cookoo Cavaliers,1940,7.5,528.0
3056404,tt0114825,Vampire in Brooklyn,1995,4.7,25570.0
16850022,tt1233461,BABO,2008,7.3,1615.0
103018,tt0077663,Heaven Can Wait,1978,6.9,24031.0
30547275,tt1309178,Our Grand Despair,2011,6.7,4088.0
10744766,tt0368580,Asambhav,2004,3.8,666.0
25804590,tt0119735,Must Be The Music,1996,6.5,247.0
24587806,tt0020410,The Single Standard,1929,6.7,719.0
9791480,tt0857285,Let Them Chirp Awhile,2007,6.6,86.0
11191806,tt0122639,Odds 777,1932,6.8,82.0
3674173,tt0045230,The Thief,1952,6.7,1341.0
24518351,tt0070332,Lolly-Madonna XXX,1973,6.4,897.0
20902951,tt0357629,Ek Mutthi Aasmaan,1973,6.8,20.0
68092,tt0071315,Chinatown,1974,8.1,356599.0
9060639,tt0265752,Wolf Girl,2001,5.9,1076.0
23079888,tt1403249,Suicide Dolls,2010,6.6,81.0
16921881,tt0880504,Alive,2006,6.4,832.0
2827852,tt0109093,Amateur,1994,6.8,7189.0
31079361,tt0029785,Wings of the Morning,1937,5.7,373.0
11575197,tt0022109,Maker of Men,1931,5.2,153.0
27560130,tt0044700,Here Come the Marines,1952,6.2,284.0
28370824,tt0081230,Night of the Juggler,1980,6.5,1128.0
4091441,tt0020538,Untamed,1929,5.4,735.0
14641156,tt0042472,For Heaven's Sake,1950,6.4,516.0
20937181,tt0857295,Timber Falls,2007,5.2,6520.0
6858770,tt0156079,Sigappu Rojakkal,1978,7.8,3627.0
33472576,tt2104937,Miley Naa Miley Hum,2011,3.5,293.0
28920951,tt0050283,The D.I.,1957,7.3,1049.0
912670,tt0060089,Alice in Wonderland,1966,6.7,1015.0
13083579,tt0923811,Evangelion: 1.0 You Are (Not) Alone,2007,7.5,28510.0
31352309,tt0049844,These Wilder Years,1956,6.8,1102.0
26241157,tt0039216,Bowery Buckaroos,1947,6.0,366.0
1766226,tt0102782,Return to the Blue Lagoon,1991,5.2,21998.0
4345210,tt0325734,Learning to Lie,2003,6.8,1375.0
8142515,tt0412366,Samantha: An American Girl Holiday,2004,7.0,2247.0
10629045,tt0364720,Tyagi,1992,5.1,84.0
32777123,tt0052557,The Restless and the Damned,1959,6.5,30.0
3509282,tt0247992,Dulhan hum le jayenge,2000,5.1,3906.0
23738867,tt1535104,My Ex,2009,5.2,236.0
14570681,tt0097332,Far From Home,1989,5.5,2386.0
3832964,tt0087482,Irreconcilable Differences,1984,5.8,3455.0
26681637,tt1102252,Kilukkam Kilukilukkam,2006,2.7,467.0
6297639,tt0218819,Anya's Bell,1999,7.4,348.0
4795478,tt0460793,Felicity: An American Girl Adventure,2005,6.7,1384.0
28712302,tt0100383,Pokhorony Stalina,1990,5.9,213.0
25484962,tt1414378,Tracker,2010,6.5,4266.0
27372372,tt1219289,Limitless,2011,7.4,620054.0
3643455,tt0072791,Cleopatra Jones and the Casino of Gold,1975,5.6,1245.0
2731003,tt0114168,Powder,1995,6.6,33120.0
34518533,tt2201259,The Shore,2011,6.8,1076.0
15873820,tt0048724,Tight Spot,1955,6.6,2618.0
9595369,tt0019620,The Ace of Scotland Yard,1929,6.2,27.0
13098785,tt0065054,Sweet Charity,1969,6.9,7041.0
17460052,tt0031128,Busy Little Bears,1939,6.5,22.0
9460022,tt0021911,Girls Demand Excitement,1931,6.1,131.0
21499125,tt1326221,Fruit Fly,2009,5.6,200.0
145608,tt0033582,The Face Behind the Mask,1941,7.1,1955.0
23767378,tt0201920,Shapoklyak,1974,7.6,1347.0
15567352,tt0386751,The River King,2005,5.7,4020.0
20825583,tt0070687,Showdown,1973,5.9,1257.0
4950853,tt0095564,Madame Sousatzka,1988,6.6,1671.0
24139276,tt0021580,24 Hours,1931,6.2,357.0
31919884,tt1885265,Good Deeds,2012,5.7,8389.0
3150811,tt0043479,Drip-Along Daffy,1951,7.7,1718.0
49696,tt0017136,Metropolis,1927,8.3,188955.0
5603302,tt0018890,The Finishing Touch,1928,7.2,1373.0
32051337,tt1314274,Hulla,2008,6.4,274.0
22754404,tt0076286,The Hunters,1977,7.5,1072.0
5028363,tt0476888,"Tom, Dick, and Harry",2006,3.2,651.0
19270406,tt1405499,Eti,2008,7.8,14.0
9776999,tt0411195,Breakfast on Pluto,2005,7.2,24939.0
3198884,tt0074404,The Devil's Playground,1976,6.8,1341.0
13395744,tt0140613,The Day Lincoln Was Shot,1998,7.0,390.0
23992760,tt1220198,The Fourth Kind,2009,5.9,82862.0
27295822,tt0041769,Private Angelo,1949,7.6,42.0
3104438,tt0059616,Procès de Jeanne d'Arc,1962,7.4,6109.0
4152420,tt0348155,Suzie Gold,2004,5.7,665.0
29336355,tt0046349,South of Algiers,1953,5.2,293.0
1238102,tt0103759,Bad Lieutenant,1992,7.0,49332.0
31496273,tt0044864,Made in Heaven,1952,5.3,141.0
10354785,tt0159090,Vanity Fair,1998,7.7,1771.0
915487,tt0104376,The Gun in Betty Lou's Handbag,1992,5.1,1835.0
25267846,tt1429323,BFF: Best Friends Forever,2009,4.7,100.0
18070705,tt0464955,White Palms,2006,7.4,1895.0
21448558,tt6021158,Sorcerer's Orb,1954,6.0,8.0
9136345,tt0303782,Bodyguard Kiba,1993,6.0,407.0
1688593,tt0192731,Urban Legends: Final Cut,2000,4.4,19245.0
11028635,tt0445548,Magma: Volcanic Disaster,2006,3.8,1006.0
23824636,tt0089061,Dust,1985,6.0,267.0
7992373,tt0486881,Once Upon a Time in Manila,1994,5.8,17.0
452767,tt0320691,Underworld,2003,7.0,289189.0
4815412,tt0089161,Forbidden,1984,6.5,255.0
770348,tt0109306,Blue Sky,1994,6.4,8321.0
1248209,tt0301429,Volcano High,2001,5.9,3619.0
12814569,tt0023629,Two Seconds,1932,6.9,1320.0
2112239,tt0070215,My Name Is Nobody,1973,7.3,30115.0
3736986,tt0057920,Carry On Spying,1964,6.2,3173.0
10056858,tt0029530,Secret Agent X-9,1937,6.7,114.0
29399997,tt1245534,Snatched,2011,4.3,217.0
9081783,tt0032636,Invisible Stripes,1939,6.7,1953.0
1683542,tt0373024,Imaginary Heroes,2004,7.0,10113.0
24028744,tt0103936,Chain of Desire,1992,4.8,501.0
21764904,tt1285309,The Joneses,2009,6.4,42045.0
7839293,tt0138768,Saatanan radikaalit,1971,4.3,101.0
6198712,tt0285244,Those Were the Days,1997,6.5,158.0
1693888,tt0116240,The Evening Star,1996,5.9,5093.0
61177,tt0025986,The White Parade,1934,6.7,118.0
18676584,tt0043893,Il padrone del vapore,1951,5.5,57.0
13425532,tt0102676,Pizza Man,1991,4.4,198.0
1138831,tt0092117,True Stories,1986,7.2,7704.0
23632278,tt1251725,Bunny and The Bull,2009,6.6,5142.0
12781074,tt0100691,Stella,1990,6.1,2900.0
1695219,tt0190865,Vertical Limit,2000,6.0,66089.0
24260284,tt0431814,The Hotel Venus,2004,6.5,198.0
23433774,tt0013592,Shadows,1922,6.1,498.0
1834015,tt0100449,Quick Change,1990,6.8,22555.0
23691163,tt0040399,Grand Canyon Trail,1948,5.6,179.0
20903096,tt0157900,Kisan Aur Bhagwan,1974,6.6,33.0
4235704,tt0082810,Night Crossing,1982,6.5,1613.0
6098808,tt0455760,Dead Silence,2007,6.1,103441.0
6942361,tt0057360,A New Kind of Love,1963,5.8,1631.0
6052706,tt0274557,Hounded,2001,4.9,1145.0
2581392,tt0383216,The Pink Panther,2006,5.7,94008.0
10887942,tt0462160,Dead Tone,2007,4.6,3172.0
3361673,tt0141907,Town & Country,2001,4.5,5309.0
32636040,tt1534085,Beyond The Black Rainbow,2010,5.9,17288.0
19016261,tt0022938,Girl Crazy,1932,5.8,310.0
920468,tt0105417,Sister Act,1992,6.5,110864.0
11545308,tt0104607,Khuda Gawah,1992,6.5,2249.0
13848388,tt0430216,The Impossible Kid,1982,5.4,531.0
690868,tt0042895,Rio Grande,1950,7.0,18084.0
34002770,tt2051818,"All's Well, Ends Well 2012",2012,5.0,367.0
7505990,tt0091647,Nomads,1986,5.2,5497.0
61176,tt0025948,Viva Villa!,1934,6.3,1613.0
27789583,tt0079362,Jaguar Lives!,1979,4.2,565.0
18323091,tt1091202,Sakigake!! Otokojuku,2008,5.5,261.0
21174,tt0013427,Nanook of the North,1922,7.6,13685.0
11070176,tt0039868,Stjerneskud,1947,4.1,20.0
26273498,tt0056871,Black Gold,1962,5.4,91.0
32560814,tt0075236,Smash-Up on Interstate 5,1976,6.0,471.0
26512722,tt1465493,Hum Tum Aur Ghost,2010,4.8,743.0
11135832,tt0215907,Kitaab,1977,7.8,265.0
32204055,tt0040628,My Girl Tisa,1948,6.6,136.0
20518407,tt0152580,Square Shootin' Square,1955,7.4,96.0
26207140,tt0262447,Gorintaku,1979,7.3,16.0
35617012,tt1575587,Kodanda Ramudu,2000,6.3,12.0
6002183,tt0451079,Horton Hears a Who!,2008,6.8,152342.0
1624660,tt0071411,Dersu Uzala,1975,8.2,34176.0
7316179,tt9855214,Kisan,2006,4.9,11.0
28887914,tt0079749,Alibaba Aur 40 Chor,1980,6.2,657.0
420532,tt0254455,Lucía y el sexo,2001,7.0,39194.0
32048260,tt0056710,Young Guns of Texas,1962,4.9,290.0
5201320,tt0491775,Happy,2006,7.1,3639.0
21110980,tt0044025,The Seven Deadly Sins,1952,6.3,281.0
4277421,tt0126234,Chamatkar,1992,6.5,7188.0
25171989,tt0424374,Almost Brothers,2004,7.0,659.0
22071969,tt0080903,The Human Factor,1979,6.1,1612.0
2177967,tt0027408,Bunker Bean,1936,5.9,223.0
11122768,tt0286907,Qila,1998,4.8,155.0
948661,tt0151658,Mr. Nice Guy,1987,5.5,268.0
975430,tt0050282,Man on the Tracks,1957,7.6,824.0
35507998,tt1690368,All for One,2011,5.6,3020.0
35908377,tt0044970,No Room for the Groom,1952,6.0,559.0
30138638,tt0077630,Grayeagle,1977,5.6,711.0
6312980,tt0088850,Brewster's Millions,1985,6.5,44042.0
882119,tt0374900,Napoleon Dynamite,2004,7.0,242360.0
3365981,tt0113349,Howling: New Moon Rising,1995,1.8,2247.0
3033392,tt0118818,Career Girls,1997,7.1,6357.0
24201433,tt0297071,The Legend of Gingko,2000,5.3,459.0
20117980,tt1327833,Sorry Bhai!,2008,6.2,1074.0
27824303,tt0055421,The Second Time Around,1961,6.5,905.0
6102449,tt0455385,Chakram,2005,6.1,1071.0
154684,tt0040795,Sitting Pretty,1948,7.4,2790.0
25406804,tt0398664,Northeast,2005,6.6,425.0
13853693,tt1048159,Happiness,2007,7.0,700.0
30734757,tt1826051,Yeh Dooriyan,2011,4.9,111.0
10335706,tt0039898,This Time for Keeps,1947,5.8,468.0
25995413,tt0062530,Zärtliche Haie,1967,5.9,37.0
2918673,tt0101550,Cast a Deadly Spell,1991,6.4,5059.0
10760114,tt0076336,The Place Without Limits,1978,7.5,1713.0
11669228,tt0840304,Ice Spiders,2007,3.2,3049.0
24234932,tt0029847,Air Devils,1938,4.9,87.0
33919890,tt0008442,Polly of the Circus,1917,6.9,70.0
23813649,tt1239285,Around a Small Mountain,2009,6.0,781.0
1367574,tt0116410,Ghosts of Mississippi,1996,6.7,12302.0
919546,tt0204313,Exorcist: The Beginning,2004,5.1,40401.0
3548116,tt0109773,Fast Getaway II,1994,4.5,712.0
1046910,tt0051667,The Goddess,1958,6.5,1178.0
11893853,tt0180037,Paperback Hero,1999,6.4,2415.0
1210997,tt0426596,The Take,2004,7.6,1230.0
1456429,tt0347473,Main Hoon Na,2004,7.1,41219.0
5906792,tt0425253,Mini's First Time,2006,5.8,8685.0
26023520,tt0105071,Tora-San Makes Excuses,1992,6.4,77.0
17292726,tt0027429,The Case of the Velvet Claws,1936,6.0,673.0
21775724,tt0187590,Away with words,1999,6.3,726.0
26528549,tt0044859,Lure of the Wilderness,1952,6.4,432.0
31129703,tt0096994,Bunker Palace Hôtel,1989,6.4,974.0
6639892,tt0455470,February 14,2005,5.3,88.0
3565461,tt0116996,Mars Attacks!,1996,6.4,247951.0
1367581,tt0120633,A Civil Action,1998,6.6,31461.0
5316938,tt0419373,Supernova,2005,3.7,1887.0
2679831,tt0232280,Parineeta,1969,8.6,77.0
18919151,tt0041669,Murder at the Windmill,1949,5.5,145.0
13414670,tt0025596,Once to Every Woman,1934,6.3,210.0
25238567,tt0101442,Her Fatal Ways,1990,6.7,405.0
6156481,tt0101756,Don't Fool Me,1991,5.5,152.0
6339932,tt0365708,Run Leia Run,2003,4.9,124.0
8030576,tt0089741,The Orkly Kid,1985,7.6,244.0
4396698,tt0085412,Deal of the Century,1983,4.6,4499.0
12897281,tt0030002,College Swing,1938,6.0,586.0
30873695,tt0099528,The Exorcist III,1990,6.5,40063.0
8574582,tt0387357,The Locals,2003,5.5,2188.0
27652093,tt1313244,Hypothermia,2010,4.0,1845.0
4589873,tt0061014,Dr. Goldfoot and the Girl Bombs,1966,4.1,1511.0
989630,tt0116335,For Hope,1996,6.9,304.0
3384239,tt0120786,The Patriot,1998,4.2,13480.0
26350638,tt1589424,Dersimiz: Atatürk,2010,6.2,1621.0
872386,tt0070511,Papillon,1973,8.0,140156.0
33276254,tt1764651,The Expendables 2,2012,6.6,325369.0
28808210,tt0067909,Our Willi Is the Best,1971,5.9,354.0
5907567,tt0307541,Takkari Donga,2002,6.6,1679.0
14612923,tt0013369,The Man from Home,1922,6.5,60.0
28386410,tt1499658,Horrible Bosses,2011,6.9,474179.0
10377101,tt0023911,Counsellor at Law,1933,7.5,1549.0
17459571,tt0101959,Cup Final,1991,7.0,206.0
19828661,tt0037204,Radio Bugs,1944,5.2,75.0
18497174,tt0236788,Too Late,2000,6.9,190.0
22015467,tt1587426,Tera Mera Ki Rishta,2009,6.6,166.0
16749085,tt0770796,Planet B-Boy,2007,7.6,1027.0
30086,tt0050539,The Incredible Shrinking Man,1957,7.6,20506.0
4278361,tt0054790,The Day the Earth Caught Fire,1961,7.2,6419.0
19714149,tt0031063,Auto Antics,1939,6.7,115.0
6724750,tt0106473,The Boys of St. Vincent,1992,7.5,2042.0
16782,tt0024216,King Kong,1933,7.9,92356.0
24553560,tt0119380,The Invader,1997,4.1,485.0
19393159,tt0023764,Arizona to Broadway,1933,5.5,70.0
27439255,tt0095985,Return from the River Kwai,1989,4.9,1059.0
21900189,tt0037840,Junior Miss,1945,7.3,215.0
142412,tt0110932,Quiz Show,1994,7.5,74217.0
21408645,tt1437808,Chaati Chiri Dele Tu..,2008,7.1,18.0
28622420,tt0132932,Twenty Six Days from the Life of Dostoyevsky,1981,6.7,150.0
28758681,tt1558578,Knock Out,2010,6.1,2402.0
27332822,tt0314105,The Hyperboloid of Engineer Garin,1965,6.5,328.0
26902650,tt1415224,Samayou Yaiba,2009,5.9,189.0
673407,tt0102492,My Girl,1991,6.9,90790.0
21586321,tt0111488,Trial by Jury,1994,5.4,2105.0
34058071,tt1967688,Desperately Seeking Santa,2011,5.8,1596.0
28828889,tt0056401,Una regina per Cesare,1962,4.9,136.0
3551202,tt0440939,Butterfly,2004,6.7,1136.0
8042486,tt0036953,In Society,1944,6.6,2156.0
1117266,tt0116446,The Grave,1996,5.7,1491.0
23013644,tt0079997,Ballad of Tara,1979,7.5,820.0
3027029,tt0310154,In This World,2002,7.3,4450.0
2681108,tt0387914,Voces inocentes,2004,7.8,8292.0
14244939,tt0044909,A Missed Fortune,1952,7.2,342.0
25462251,tt0323647,Las Pirañas aman en Cuaresma,1969,7.0,36.0
14511175,tt0012087,Dangerous Lies,1921,6.8,46.0
33820539,tt0048816,Yasmin,1955,5.8,18.0
15310776,tt0028974,La Habanera,1937,6.0,655.0
8061503,tt0042901,Rogues of Sherwood Forest,1950,5.4,423.0
23194471,tt0084492,Little Wars,1982,6.1,199.0
3869329,tt0059260,Help!,1965,7.1,21392.0
6184362,tt0021405,Song of the West,1930,6.6,38.0
16697151,tt0390649,Uniform,2003,6.4,292.0
710822,tt0115472,The Adventures of Pinocchio,1996,5.2,6373.0
1695314,tt0455565,Jack-Jack Attack,2005,7.5,18388.0
29007213,tt1340107,In a Better World,2010,7.6,42091.0
14746604,tt0046242,"Rip, Sew and Stitch",1953,7.0,369.0
10998215,tt0458449,The other half,2006,4.8,1044.0
4450552,tt0065854,The House That Dripped Blood,1971,6.5,7829.0
8609048,tt0078488,Who Is Killing the Great Chefs of Europe?,1978,6.4,2703.0
15150205,tt0039730,The Pretender,1947,6.4,392.0
18521791,tt0400611,Love Chronicles,2003,4.6,179.0
1178068,tt0143861,Scratch,2001,7.8,2920.0
15485620,tt0104072,Deedar,1992,3.9,651.0
2210286,tt0039101,Whistle Stop,1946,5.5,1375.0
19602873,tt0122213,The Egborg Girl,1969,6.1,286.0
11510742,tt0069019,Don't Torture a Duckling,1972,7.0,11114.0
10416793,tt0586289,"The Dark, Dark Hours",1954,7.7,96.0
5989683,tt0454429,Chingaari,2006,4.8,229.0
1866644,tt0102577,Off and Running,1991,5.2,249.0
7319095,tt0117250,The One That Got Away,1996,6.1,449.0
576198,tt0092513,Adventures in Babysitting,1987,6.9,50415.0
405669,tt0079770,Quintet,1979,5.0,3634.0
12064359,tt1060277,Cloverfield,2008,7.0,426843.0
30471278,tt2172071,Student of the Year,2012,5.3,20553.0
2209527,tt0037644,Dillinger,1945,6.5,2172.0
861582,tt0197055,Totem of the Depraved,1983,9.3,14.0
23592257,tt0443353,Willowbee,2004,5.7,21.0
26669413,tt0104560,Saviour of the Soul II,1992,4.9,220.0
1296943,tt0037879,Life With Feathers,1945,7.0,468.0
26117095,tt0025774,She Loves Me Not,1934,5.7,227.0
8647442,tt0323973,Les Siens,2001,8.3,21.0
4853633,tt0265730,Sethu,1999,8.1,2954.0
10438368,tt0021486,Top Speed,1930,5.8,263.0
6708534,tt0043360,Bride of the Gorilla,1951,4.4,1470.0
2601296,tt0039116,Ziegfeld Follies,1945,6.4,3705.0
334156,tt0119448,Character,1997,7.7,11475.0
20903243,tt0359960,Sewak,1975,6.9,20.0
26950913,tt0255567,Samsaram,1950,7.0,20.0
28834684,tt0061137,Um Null Uhr schnappt die Falle zu,1966,5.3,125.0
1961602,tt0117692,Sometimes They Come Back... Again,1996,4.3,4052.0
28222214,tt0039984,While I Live,1947,6.6,171.0
32435797,tt1703199,Grave Encounters,2011,6.1,65866.0
3401395,tt0037447,Waterloo Road,1945,6.5,703.0
1923049,tt0092972,Epidemic,1987,6.0,6241.0
2841422,tt0098343,Skin Deep,1989,6.1,5236.0
28652400,tt1212022,The Lion of Judah,2011,3.5,713.0
1838882,tt0165499,The Storm Riders,1998,6.3,4186.0
11241358,tt0329099,Freak Out,2004,5.1,631.0
33432215,tt1876547,Zombie Apocalypse,2011,4.0,5755.0
26334330,tt0853267,Vampire Diary,2006,4.2,838.0
19745695,tt0123994,En mand af betydning,1941,6.3,20.0
3043729,tt0068912,The Man,1972,6.9,439.0
35020296,tt1748192,Sang Pencerah,2010,7.1,264.0
31732137,tt1922561,The Day He Arrives,2011,7.0,2822.0
15098766,tt0402741,Aag Laga Do Sawan Ko,1991,5.5,11.0
1395159,tt0157472,Clockstoppers,2002,5.2,15276.0
2159835,tt0089208,Girls Just Want to Have Fun,1985,6.0,13306.0
76630,tt0065214,The Wild Bunch,1969,7.9,91592.0
2798426,tt0298744,Auto Focus,2002,6.7,15315.0
11595645,tt0081613,The Tempest,1979,6.4,1275.0
2475248,tt0083163,Take This Job and Shove It,1981,5.0,962.0
