wikipedia_movie_id,Director,Gender
2384316,Gerald Thomas,M
11361834,Gus Van Sant,M
92566,Joshua Logan,M
2330988,Sam Fell David Bowers,M
6809379,K. R. Jaya,F
31647141,Edward Dmytryk,M
1306774,Michael Reeves,M
8690279,Pierre Pradinas,M
26202408,Walter Lang,M
10142378,John Deery,M
13609396,Delbert Mann,M
2560030,Kevin O'Neill,M
1940533,Carl Reiner,M
1376388,Daniel Percival,M
3555951,Robert Moresco,M
2777580,Richard Shepard,M
26286079,Terence Fisher,M
35032079,Hans Weingartner,M
24716019,Ann Turner,F
3190591,Walter Forde,M
13042539,Charles Lederer,M
7162122,Carlo U. Quinterio,M
20927469,Mikhail Romm,M
12733053,Jack Conway,M
1844300,Oh Ki-hwan,M
5474126,Irvin Kershner,M
7094678,Dave Fleischer,M
27922055,Joseph M. Petrick Andrew Bowser,M
11685387,Kenneth Macpherson,M
18394497,Gianfranco Baldanello,M
9916550,Ray Taylor,F
9055525,Petar B. Vasilev,M
31212825,R. Sarath,M
25609036,Guy Hamilton,M
24094263,Raymond K. Johnson,M
61323,Ernst Lubitsch,M
163451,Fred Zinnemann,M
28492955,Davor Žmegač,M
20069429,Sally Potter,F
22834770,Allan Dwan,M
13161775,Brian Sloan,M
7196812,Edward Mann,M
25202200,Fred Cavayé,M
5239234,John Glen,M
544413,Jessica Sharzer,F
28809285,Harold Huth,M
23299382,Vic Sarin,M
9162690,James Whale,M
17556395,Jean Renoir,F
673694,Christopher Cain,M
23699986,Bernard Vorhaus,M
25011263,George Seaton,M
5605738,Clyde Bruckman,M
7751402,Gary Conklin,M
9974310,Andrew Lau,M
30829144,T. L. V. Prasad,M
33002510,Brij,M
2441782,Al Reinert,M
30483652,Bomman Irani,F
33268766,George Schaefer,M
201553,David Mirkin,M
2610020,Justin Kerrigan,M
27453399,William Nigh,M
32381746,Kurt Neumann,M
26478504,Wrye Martin Barry Poltermann,M
6794558,Pierre De Moro,M
2773890,John Reinhardt,M
34032784,K. Bhagyaraj,F
17016522,Olaf Ittenbach,M
8420622,Gene Kelly,F
3915831,Jira Maligool,F
1205027,Jean-Pierre Jeunet,M
3513144,Michael Hurst,M
29141687,Chandra Sekhar Yeleti,F
24479796,Rob Tregenza,M
2289768,Bob Rafelson,M
14047780,Montgomery Tully,M
4227,Stanley Kubrick,M
30998892,George Archainbaud,M
1673325,Dwight H. Little,M
1129299,Alberto Cavalcanti Charles Crichton Robert Hamer Basil Dearden,M
1267357,Robert Altman,M
29072105,Florence Jaugey,F
2853320,Mani Ratnam,M
35289719,Jiten,M
23266862,Erik Richter Strand,M
307604,Penny Marshall,F
7735549,Helge Lunde Gösta Stevens,M
9807152,Jerry Hopper,M
14695159,Bill Persky,M
7224803,Kevin Bray,M
3900596,Yash Chopra,M
7021576,Dane Cook,M
12752776,Sam Fell Rob Stevenhagen,M
29757758,Otho Lovering,M
30934288,James Flood,M
9378717,Martin Ritt,M
16908387,Frank Lloyd,M
6695231,Jack Cummings,M
35807008,Veit Harlan,M
927058,George Waggner,M
7117484,Bob Logan,M
10797643,Patrice Leconte,F
4356664,Anees Bazmee,M
9142893,Robert Stevens,M
9002071,Marina Valentini,F
21641410,Taylor Wong,F
20241046,Annemarie Jacir,F
1235054,Barry Shear,M
14771682,"Thomas Ferreira, Brendan Jack",M
9950252,Joe May,M
3733842,John Frankenheimer,M
1771762,Joseph Green,M
13991984,Buster Keaton Edward F. Cline,M
16586081,John Cromwell,M
29616483,Chip Hale,M
8907045,Sergio Mazza,M
6083088,Jack King,M
26183511,K. V. Reddy,F
9140350,Lewis Seiler,M
1312231,Kinji Fukasaku [ a ] Kenta Fukasaku,M
5570094,Robert Mulligan,M
2946788,Scott Marshall,M
6487728,Robert M. Young,M
24490519,Samir Ganguly,M
31005226,Shogo Yabuuchi,M
27639550,Nathan Juran,M
3448877,Roy Ward Baker,M
27409433,Todd Turner,M
29161983,Maurice Labro,M
14045038,Daryl Cloran Anita Doron Mateo Guez,F
28916183,George P. Breakston C. Ray Stahl,M
9103993,Roy Del Ruth,F
6593182,Brad Silberling,M
17995856,Michael Curtiz,M
23346166,Alessio de Paola,F
18850922,Fred C. Newmeyer,M
19594478,Finn Henriksen,M
22954762,Xavier Dolan,M
1568715,Charlie Chaplin,M
31656950,Edward Dmytryk,M
21254215,Edwin S. Porter,M
29215735,Tom Hunsinger Neil Hunter,M
29163959,Dorothy Arzner,F
2648908,Julian Amyes,M
32589867,Karl Markovics,M
8868614,John Ford,M
149748,John Fortenberry,M
1685440,George Tillman Jr.,M
23556656,Aleksandr Stolper,M
28746871,Ken Hughes,M
18675742,Mario Mattoli,M
31101188,John Gray,M
2560729,Kjell Sundvall,M
31705641,Lloyd Bacon,M
5804666,Ib Melchior,M
22211078,Marco Ferreri,M
23615900,Paul Hoen,M
8105811,Anthony Page,M
18525077,Irving Pichel,M
9989914,Andre de Toth,M
23496798,Clarence G. Badger,M
3586028,Sergio Corbucci,M
19374616,Lawrence Huntington,M
2687106,Deepa Mehta,F
28176801,Sam Irvin,M
25978191,Abel Ferrara,M
29280904,E. M. Ibrahim Rajendar (uncredited) [ a ],M
8760676,Hugh Hudson,M
18557533,Chuck Jones Maurice Noble,M
21132240,Mitchell Lichtenstein,M
10629623,Jon Sherman,M
25273919,Richard L. Bare,M
25948394,Paul Mazursky,M
1563877,Henry Hathaway,M
33910360,Rick Alverson,M
14143328,James W. Horne,M
26898678,Gregg Champion,M
32827233,Terry O. Morse,M
25848887,Garret Williams,M
18724245,Frank Tashlin,M
34049215,Malu de Martino,M
30622911,Jayant Gilatar,M
29586418,Mohammad Rasoulof,M
12794804,Marino Girolami,M
6159321,Jeffrey Jeturian,M
16900774,Nicole Garcia,F
5419425,Tyler Perry,M
3907704,Kimberlee Acquaro Stacy Sherman,F
22562616,Kevin Bray,M
15804268,Eric Steven Stahl,M
3279682,Dan Mintz,M
10416401,Patrick Yeoh,M
10777059,David Grossman,M
25091705,Ashok Gaikwad,M
3492397,David van Eyssen,M
10872127,Sudhendu Roy,M
25739380,Fielder Cook,M
27496394,Lance Comfort,M
20358409,Carl Reiner,M
33790566,Mike Stribling,M
15738234,Brandon Camp,M
1591883,Charles Walters,M
34328420,George McCowan,M
15592033,Robert F. Hill,M
1683438,Michael Burke,M
302970,Tim Burton,M
19270180,Milan Bhowmik,M
20560037,Benn McGuire Jacob Windatt,M
3156637,Mick Molloy,M
27486082,Eric Till,M
16593198,Norman Taurog,M
5917106,Marcelo Epstein,M
2648735,Franco Zeffirelli,M
20952105,Peter Weir,M
5307081,Burton L. King,M
8258100,Valerie Breiman,F
893022,Arthur Crabtree,M
5041983,Andrew L. Stone,M
7534925,Scott Silver,M
23691062,Joseph Kane,M
19101343,Richard Fleischer,M
21260903,Michael Schroeder,M
1438861,Josef Rusnak,M
6268341,Khoa Do,M
27593230,Brian Desmond Hurst,M
20581292,Manmohan Desai,M
1591874,Robert Wise,M
3654841,Billy Wilder,M
5511248,Andrew Davis,M
34385739,K. Somu,F
2442231,Joe Massot,M
3132962,Nikita Mikhalkov,F
26057593,Martin Ritt,M
18588354,Jean Yarbrough,F
935194,Otto Preminger,M
31269440,Jackie Chan Zhang Li,F
33467419,Norman Taurog,M
24944411,Majed Salleh,M
22242521,Neil Jordan,M
2217354,Edward Burns,M
10065066,Tony Krantz,M
19998520,Susant Misra,M
5454380,Norman Jewison,M
15540165,J. P. McGowan,M
299016,Francis Ford Coppola,M
25790377,Aleksandr Sokurov,M
33327349,Ringo Lam,M
28425804,Kim Yong-hwa,F
32460996,D. Edward Stanley,M
680337,Jim Abrahams David Zucker Jerry Zucker,M
21196762,Danny Bilson,M
313002,Arthur Rankin Jr. Jules Bass,M
33564921,Alan Cooke,M
21922672,Gillian Armstrong,F
5894829,Stuart Gordon,M
28286752,Walter Bockmayer Rolf Bührmann,M
12129633,Manuel Pradal,M
823939,Robert Benton,M
9386023,C. M. Pennington-Richards,M
13944412,Nicolas Klotz,M
3440608,David DeCoteau,M
3873399,Gary Trousdale,M
35021411,Davis Guggenheim,M
2294801,Richard Rush,M
24427315,Richard Thorpe,M
2170031,Marilyn Agrelo,F
25387001,Anthony M. Lanza,M
6099156,A. Karunakaran,M
30855958,Gerry Lively,M
24378337,Kōyū Ohara [ 1 ],F
15272722,Peter Butt,M
16644875,Claude Berri,M
31685685,Chashi Nazrul Islam,M
24277255,Denison Clift,M
17045224,David Cohen,M
3031886,Paul Greengrass,M
23472193,Ota Richter,F
24066535,Richard Quine,M
13422867,Ken Loach,M
26541052,Gerald Thomas,M
993867,Jack Sholder,M
29012443,Miles Mander,M
36088140,V. Ravichandran,M
6540216,Michael Apted,M
28902041,Graham Cutts,M
5556511,Blake Edwards Matthew Diamond Goro Kobayashi,M
1719500,Jean Becker,F
28493168,Kristijan Milić,M
23700027,Anthony Mann,M
8484720,Michael Lauter,M
22945742,Lloyd Bacon,M
21144201,Rolf Hansen,M
4276030,Paul Hoen,M
14620261,Lee Sholem,M
10049290,Todd Holland,M
30523669,Michael Lindsay-Hogg,M
24314116,Rob Marshall,M
36277281,Alfred A. Cohn,M
14205601,Chuck Jones,M
163438,John Frankenheimer,M
28374580,Jason Connery,M
2638362,Douglas McGrath,M
163440,Peter Medak,M
14335352,Gilbert Pratt,M
3895437,Lewis R. Foster,M
20066145,Robert Radler,M
9879963,Sidney Meyers,M
6880509,Phillip Noyce,M
12230524,Dorothy Ann Puzo,F
20996974,Sylvester Stallone,M
2160782,Don Bluth,M
32014207,Samir Chanda,M
133480,Barry Levinson,M
2256164,Andrew V. McLaglen,M
12894844,Stewart Raffill,M
22835184,Nikolay Khomeriki,M
16613205,Maurice Elvey,M
4636743,Stephen Kijak,M
12945984,Will Louis,M
19805497,Erik Balling,M
12111866,Terry Winsor [ 1 ],M
35572763,Pablo Trapero,M
9183822,Elissa Down,F
163437,Joseph L. Mankiewicz,M
30645101,Julio Medem,M
1009516,Charles Stone III,M
2750805,Robert Fuest,M
33156250,Adam Wingard,M
23830211,Darren Aronofsky,M
5452217,Raoul Walsh,M
21412707,Matthew Bonifacio,M
32301168,Israel Luna,M
20219598,Sam Wood Jack Conway (uncredited) [ 1 ],M
5124302,Vikram Bhatt,M
16484343,Erin Dignam,F
13922616,William Goodrich ( Roscoe Arbuckle ),M
19267859,Ken Annakin Michael C. Chorlton,M
4488571,Rajkumar Kohli,M
30578638,Charlie Jordan,M
3248340,John Stevenson Mark Osborne,M
2823903,Michael Cimino,M
6158544,Dario Argento,M
2680994,Lee Harry,M
5758714,Humberto Padrón,M
5823255,Tobe Hooper,M
21133178,Subramaniam Siva,M
25913431,Jack Baran,M
5083763,Sidney Lumet,M
13927420,William Goodrich ( Roscoe Arbuckle ),M
1997163,Aki Kaurismäki,M
6025604,Phillip Borsos,M
18179258,Bertram Bracken,M
18512327,John Hough,M
29113191,Tony Palmer,M
22913402,Masaki Mori,M
24158848,Penelope Spheeris,F
7603624,David Greene,M
17119784,Jefery Levy,M
760603,Jon Turteltaub,M
190416,Elia Kazan,F
28706485,Dusty Nelson,M
14851425,Robbie Grewal,F
3546352,Adam Rifkin,M
6680124,Charles M. Jones,M
3408887,Conrad Rooks,M
23974139,Joseph Kane,M
31945845,Takayuki Shibasaki,M
14892910,Peter Hewitt,M
28150643,Abner Biberman,M
518615,John Guillermin,M
8870325,Jonathan Teplitzky,M
6366512,Werner Herzog,M
19684158,Harley Cokeliss,M
1448684,Peter Farrelly Bobby Farrelly,M
28609578,Peter Watkins-Hughes,M
29913644,Roy del Ruth,F
26358336,Ulrich Schamoni,M
27327195,Julien Magnat,M
1486817,Will Meugniot John Gibbs Ray Lee,M
612052,Sam Raimi,M
179044,Carl Reiner,M
3256994,Peter Werner,M
33534917,Yoon Jong-bin,M
1470104,Wray Physioc,M
18902820,Robert Florey,M
25684136,Michael Shelton,M
31811425,Luciano B. Carlos,M
157239,Jonathan Frakes,M
1615355,Kenneth Branagh,M
21419791,Joselito Rodríguez Américo Fernández (assistant director),M
26551300,Pierre Granier-Deferre,M
32289827,Jack Starrett,M
36045246,Monty Tiwa,M
426761,David Wain,M
1383548,Joe Roth,M
13061445,Oxide Pang,F
13371664,Jean-Pierre Bekolo,M
31315564,Roy Del Ruth,F
34149732,Edward Sedgwick,M
24710266,A. Vincent,M
6000525,Hal Walker,M
18507121,Henry Jaglom,M
5664888,David Koepp,M
1668076,George Roy Hill,M
24276207,Jon Hall,M
7264941,Harold French,M
13742039,Roscoe Arbuckle,M
22731357,Mauro Bolognini,M
25877987,Shinji Sōmai,M
19162701,Yoshihiro Nishimura,M
10488450,William Winckler,M
5471803,Richard Loncraine,M
118569,Jules Dassin,M
3622471,John Ford,M
8294092,Leste Chen,M
2540975,Pascal Laugier,M
1238514,Joe Roth,M
33382234,Leslie Goodwins,F
2655301,Gordon Douglas,M
1029774,Sam Wanamaker,M
3858746,Eric Darnell Tom McGrath,M
9186353,P. Ramlee,F
33268353,Vladimir Blaževski,M
584261,Gerald Thomas,M
74375,David Anspaugh,M
27930967,Jeffrey Gerritsen John V. Soto,M
35566624,Cristian Mungiu,M
20874323,Fred Gallo,M
25479090,Clint Eastwood,M
103029,Peter Yates,M
172299,Supervising director Ben Sharpsteen Sequence directors Norman Ferguson Wilfred Jackson Bill Roberts Jack Kinney Samuel Armstrong,M
19801196,Erik Overbye Anker Sørensen,M
571311,Jane Campion,F
3217,Sam Raimi,M
19494475,Alice O'Fredericks,F
11410391,Rakesh Roshan,M
30518659,Frank Borzage,M
21848857,Kostas Manoussakis,M
34934908,Stephanie Rothman,F
4969708,Fielder Cook,M
32026934,Lorene Scafaria,F
29165235,Claude Barma,M
101567,Godfrey Reggio,M
5016250,Zack Snyder,M
12606584,Michael Dinner,M
20129341,Jeff F. King,M
4430389,Theo Angelopoulos,M
23286957,Samuel Bayer,M
14739040,Jules White,M
24645753,S. Lee Pogostin,M
30033474,Arshad Khan,M
12336327,Jo Baier,F
7691702,Peyton Reed,F
26031336,Louis King,M
27908048,Venu B Nair,M
22981195,Lino Brocka,M
18295339,Sam Taylor,F
31628381,Sibi Malayil,M
30742009,Sergio Myers,M
9556173,John Paddy Carstairs,M
4488504,Andrzej Żuławski,M
12780382,Zach Niles Banker White,M
6395094,Shane Meadows,M
9401743,Michael Dowse,M
5836246,Vernon Zimmerman,M
3020135,Philippe Mora,M
15454503,Rupert Julian,M
24212418,Mack Sennett,M
9129701,Renny Harlin,M
24646299,Sakthi Chidambaram,F
26353242,Claude Chabrol,M
32025241,Ted Wilde,M
26586461,Peter Berg,M
1364187,William Wyler,M
11156557,Richard Fleischer,M
27380622,Frank R. Strayer,M
19461735,Andre de Toth,M
9473825,Kodi Ramakrishna,F
3248338,Spencer Gordon Bennet,M
15756106,W. S. Van Dyke,M
11310190,Carlene Cordova,F
24490740,John English,M
296377,Ben Stassen,M
14676513,Cecil B. DeMille Sam Wood (asst. director),M
6028449,Max Ophüls,M
1645598,Howard Hawks,M
35485634,V. Sekhar,M
31916334,John Hillcoat,M
19861095,Ed Gernon,M
14975044,Luigi Magni,M
30710768,Chen Daming,M
14920398,Victor Vicas,M
15351941,Michael Winterbottom,M
33368542,Adolf Trotz,M
5942694,Jack Fisk,M
2994151,Ram Gopal Varma,M
28252472,Anthony Asquith,M
3391405,Sion Sono,M
5564502,Buster Keaton Malcolm St. Clair,M
35617904,Michel Gondry,M
31845927,John Gray,M
11576561,Harry Beaumont,M
2010907,Mario Bava,M
6028806,Frank Perry,M
32895830,Jeff Prosserman,M
3676154,Alexander Korda,M
34137688,Curtis Hanson Michael Apted,M
28725665,William Clemens,M
8517247,Michael Polish,M
28396226,K. Hemambharadhara Rao,F
33626090,Kiran Yadnyopavit,M
474571,Rob Reiner,M
31231328,Edwin L. Marin,M
75263,Sam Wood,M
17645471,Tay Garnett,M
8737659,The Wachowskis [ a ],M
3602237,Yoon Jong-chan,M
6720263,Norman Taurog,M
8365100,George Bowers,M
27194940,Robert Clouse,M
25000360,Alejandro Chomski,M
15452129,Robert Z. Leonard,M
4580345,Vincente Minnelli,M
11669853,Richard Thorpe,M
29702704,Prasad Valacheril,M
24479315,Parachuri Murali,M
33633806,Sachin Pilgaonkar,M
14296848,Alvin Rakoff,M
20344329,Takashi Shimizu,M
6772207,Gil Portes,M
2599640,Vernon Keays,M
11222156,Jon M. Chu,M
19666807,Shamim Sarif,F
600235,Michael Mann,M
345825,J. Lee Thompson,M
3466113,John Ford,M
5437598,Howard Hawks,M
4519680,Shaan,M
4495835,Mike Gray,M
2627364,Richard Jobson,M
6824330,Matti Grönberg,F
33486701,John Llewellyn Moxey,M
14080718,Stewart Raffill,M
9162177,Luis Buñuel,M
1115624,Jacques Rivette,M
18207903,J. Gordon Edwards,M
8905951,Nick Lyon,M
2570416,Jia Zhangke,F
14400642,Hal Roach,M
639319,Chris Stokes,M
8900620,Gordon Douglas,M
18578896,Victor Saville,M
2592742,George Stevens,M
10021700,Hugo Haas,M
1059701,Richard Lester,M
2272403,Martha Coolidge,F
26953207,Bertrand Blier,M
35594273,Lawrence Schiller,M
19134459,Giorgio Capitani,M
23531909,Nicholas Meyer,M
5512801,Fred Schepisi,M
15808208,Richard Thorpe,M
8432831,Chris Chan Lee,M
25326438,Lamberto Bava [ 1 ],M
2557023,Satyen Bose,M
26181132,Charles Lamont,M
11646384,Harry Beaumont Robert Z. Leonard (uncredited retakes),M
24103129,Kazuyoshi Kumakiri,M
21615815,James A. Contner,M
33000410,Victor Schertzinger,M
35879715,Shibu Mitra,F
27767451,Gilbert Gunn,M
27297158,Oswald Mitchell,M
10582531,Jean-Claude Lauzon,M
18865836,George Marshall,M
27789065,Tony Richardson,M
12333653,Steve Carver,M
28492648,Zoran Tadić,M
1385323,Hampton Fancher,M
677929,Tamra Davis,M
2429975,Chester Erskine,M
1644858,Jean-Luc Godard,M
11600033,Peter H. Hunt,M
2689080,Avi Nesher,M
13343266,Michael Steinberg,M
25697457,Raúl Ruiz,M
23992372,Helma Sanders-Brahms,F
21829682,Walter Hugo Khouri,M
9985703,Gabriele Muccino,F
1330084,Victor Nuñez,M
10331405,Michele Lupo [ 1 ],F
19269176,Jacques Deray,M
9765282,James P. Lay,M
26151559,Arthur Ripley,M
30695973,Henry Joost Ariel Schulman,M
2689093,Edwin L. Marin,M
15083715,Tulasi Ram,M
26623113,Fazil Jayakrishna,M
35602937,J. D. Chakravarthy,M
4569027,Hrishikesh Mukherjee,M
19355191,David Gebroe,M
22645212,Guido Pieters,M
24029496,Darren Lynn Bousman,F
308550,Robert Clampett,M
31866958,Iizuka Ken,M
2037852,Bruce McCulloch,M
2634175,Robert Altman,M
3450569,William A. Wellman,M
1346601,John Huston,M
288303,Bryan Singer,M
2573149,Bob Rafelson,M
481649,Paul Verhoeven,M
28208601,Dave Fleischer,M
1584494,Niels Mueller,M
20042763,Alan Bennett,M
19716141,C. V. Rajendran,M
27356642,Richard Martini,M
3473828,Adam Goldberg,M
13239685,Atsushi Muroga,M
10872497,K. Bapayya,F
25688001,Bryan Wizemann,M
187100,Daniel Mann,M
9846378,Charlie Nguyen,M
8381556,P. Ramlee,F
19210585,Edward Sloman,M
10675914,Lina Wertmüller,F
2251266,Steven Soderbergh,M
2723180,Jeremy Kagan,M
31113988,John Davies,M
2529009,Arne Glimcher,M
12580316,Mike Wilson,M
29159682,Harry Millarde,M
1406799,Michael Schorr [ de ],M
20995515,Ivo Novák,M
1232088,Jonathan Kaplan,M
2737503,Benjamin Stoloff,M
11651362,George Sherman,M
5083097,Aram Avakian,M
17124732,Jia Zhangke,F
25225453,Ralph Staub,M
11229188,Elizabeth Sung,F
25783958,Alok Nembang,M
797798,Alexander Witt,M
21169981,Lee Eun,M
33002479,Anil Sharma,M
27358005,William A. Seiter,M
8166078,Anil Sharma,M
23688129,Duilio Coletti,M
21993773,Robert D. Webb,M
4956151,Boaz Davidson,M
2649791,Paul Michael Glaser,M
29026343,Fernando Meirelles,M
7431243,Peter Glenville,M
209301,Mark Robson,M
7488465,Dave Fleischer,M
570221,Jun Fukuda,M
33837037,Jan Hřebejk,F
33638508,Ismael Rodríguez,M
9337481,Kevin Sullivan,M
21456612,Ross Katz,M
8630242,Thomas Carr,M
535335,Steven Spielberg,M
9459355,Andrew V. McLaglen,M
277149,Peter Farrelly Bobby Farrelly,M
18904524,Alexander Mackendrick,M
8663385,Patrick Dromgoole,M
24963497,Raúl Ruiz,M
3131514,Aki Kaurismäki,M
18999434,Alan Dwan,M
31514071,Sean Durkin,M
2285254,Alfred E. Green,M
13201396,William Keighley,M
3014342,Jon Avnet,M
18884961,Charles Frend,M
3936140,Joe Carnahan,M
1259785,Alfred Hitchcock,M
31456026,Lowell Sherman,M
35081893,Herbert Brenon,M
7432079,Bruce Bilson,M
25348508,Sakthi,F
13201405,James Parrott Robin Williamson (uncredited),M
5078159,Victor Salva,M
33355587,Eloy de la Iglesia,M
9136719,Takashi Miike,M
13396282,Joseph Scanlan,M
212090,George Sidney,M
13598684,Edmund Mortimer,M
36026692,Charles M. Jones,M
32176126,Roy William Neill,M
33446226,William Brent Bell,M
26160725,Kamal,M
186501,J. T. S. Moore,M
10774223,Pramod Chakravorty,M
15996858,Lloyd Bacon,M
22255365,James Hawes,M
24570525,Victor Sjöström,M
19091041,Alberto De Martino,M
3004593,Takashi Miike,M
27947314,Filip Renč,M
19067593,Fernando Di Leo,M
914988,Rob Cohen,M
2541685,John Dahl,M
3862631,Henry Hathaway,M
32980435,Nate Watt,M
4873690,Jacques Tourneur Mario Bava,M
17208834,Gregg Bishop,M
29000018,Philip Seymour Hoffman,M
24976113,Bertrand Blier,M
15033858,Alex Rivera,M
8619442,Zoe Cassavetes,F
1172681,Mick Garris,M
10731314,Harnam Singh Rawail,M
9110934,Billy Wilder,M
27970634,Dave Fleischer,M
26286140,Terence Fisher,M
10190604,Shakti Samanta,F
23690944,Joseph Kane,M
28682931,Jay Jennings,M
19174305,Santosh Sivan,F
7487497,Dave Fleischer,M
19525005,Poul Bang,M
15553326,Edward A. Kull J. P. McGowan Eddie Polo,M
2061037,Anthony Mann,M
9551895,Lionel Jeffries,M
20783444,Sheng Zhimin,F
295757,Kinka Usher,M
3172900,Lew Landers,M
23651072,Claude Lelouch,M
31326696,Greydon Clark,M
18362789,Aziz Sejawal,M
26634227,Leslie S. Hiscott,F
30884495,Steven Lawson,M
3388805,Peter Werner,M
34373477,Jeff Broadstreet,M
31029166,Raphael J. Sevilla,M
31228853,Dan Curtis,M
2413925,Larry Elikann,M
22156971,Paul Solet,M
28799135,David Miller,M
26180347,José Luis Garci,M
2543557,Mikhail Kalatozov,M
13393290,David Nelson,M
29129487,Darnell Martin,M
20329839,Ernst Lubitsch Uncredited: Raoul Walsh,M
1306645,Derek Jarman,M
29437721,Todd Solondz,M
25496071,Alluri Ravi,M
8083590,Michael Corrente,M
415156,Rob Cohen,M
4896752,John Erman,M
6569213,V. K. Prakash,M
6309125,Fred Newmeyer Sam Taylor,M
3595559,Kim Ki-duk,F
12232008,John Frankenheimer,M
7392559,Michael Toshiyuki Uno,M
22162922,Mitchell Leisen,M
28960280,Federico Hidalgo,M
21153376,Eric Darnell Conrad Vernon [ 1 ] Tom McGrath [ 2 ],M
18650739,George Gallo,M
4865862,Mark Levin [ a ],M
25849164,Johny Antony,M
21405503,Jacques Weber,M
3356623,Atom Egoyan,M
13345131,Claude Sautet,M
31009222,Nima Nourizadeh,M
20904630,T. Rama Rao,F
410939,Robert Aldrich,M
5574669,Osamu Dezaki,M
27369017,Catti Edfeldt Ylva Gustavsson,F
12139125,Trygve Allister Diesen Lucky McKee,M
33996628,S. P. Muthuraman,F
12392394,Ardy Octaviand,F
12381753,Tenny Wright,M
986974,Rodrigo Triana Sergio Osorio Camilo Vega,M
11132239,Kanti Shah,M
5960519,Russell P. Marleau,M
28300499,Pramod Chakravorty,M
5921096,V. M. Vinu,M
25829108,Sidney J. Furie,M
7077541,Tim Rebman,M
17015110,Mel Ferber,M
26172176,Adam Silver Ben Hayflick,M
4543239,Charles Shyer,M
591310,John Harrison,M
745174,Michael Verhoeven,M
5106720,Bill Condon,M
28524329,Jean-Jacques Beineix,M
3720684,Henry Levin,M
9283529,Kinji Fukasaku,M
22488519,Shyam Benegal,M
11376173,Mehboob Khan,M
470943,Sylvain Chomet,M
13927565,Peter Mervis,M
27485768,Roel Reiné,M
35879744,Deepak Bahry,M
16404284,David DeFalco,M
8615612,Roman Polanski,M
18935792,William Lustig,M
25159111,Suraj,M
3222501,Roger Young,M
442300,Sergio Leone,M
1755731,Wayne Wang,M
348737,Chris Columbus,M
591309,Robert De Niro,M
29290174,Frank Strayer,M
8935654,Miguel Morayta,M
25526521,Herbert Ross,M
